"prev_help_ratio","period","rating","is_moderate","same_rating_reviews","alternative_avg_ratings","alternative_extremity","stddev_ratings","num_prev_review","avg_prod_rating","extremity"
0,536,5,FALSE,1,5,0,0,1,3,2
0.666666666666667,539,2,FALSE,4,3.8,1.8,1.367694496331,4,4.2,2.2
0,1049,1,FALSE,8,4.28125,3.28125,1.12898463196476,1,4.4,3.4
0,919,5,FALSE,59,3.87603305785124,1.12396694214876,1.39385704631599,1,4.3,0.7
0,450,1,FALSE,58,2.48507462686567,1.48507462686567,1.54984876597572,1,3.6,2.6
0,439,4,FALSE,3,3.71428571428571,0.285714285714286,1.38013111868471,1,3.8,0.2
0,1274,5,FALSE,13,4.2,0.8,1.04083299973307,1,4.3,0.7
0,511,2,FALSE,18,3.20253164556962,1.20253164556962,1.52231054848773,1,4.3,2.3
0,325,1,FALSE,95,3.90934449093445,2.90934449093445,1.4226359356708,1,4.4,3.4
0,127,5,FALSE,416,3.85943279901356,1.14056720098644,1.46058306431452,1,4.4,0.6
0,1128,4,FALSE,1,4,0,0,1,3.6,0.4
0,444,5,FALSE,47,4.03571428571429,0.964285714285714,1.33936173048757,1,4.6,0.4
0,502,5,FALSE,34,4.37037037037037,0.62962962962963,1.05143740420178,1,4.4,0.6
0,823,5,FALSE,14,3.92307692307692,1.07692307692308,1.49460568507087,1,4.6,0.4
0,82,2,FALSE,5,4.24324324324324,2.24324324324324,1.19141691644417,1,4.4,2.4
0,816,5,FALSE,1,3.33333333333333,1.66666666666667,0.816496580927726,1,4.3,0.7
0,892,4,FALSE,69,3.98344370860927,0.0165562913907285,1.36996401066176,1,4.4,0.4
0,569,1,FALSE,77,3.95213675213675,2.95213675213675,1.4182396895036,1,4.4,3.4
0.880952380952381,809,5,FALSE,224,4.01699029126214,0.983009708737864,1.36953387559485,33,4.4,0.6
0,542,5,FALSE,27,3.77027027027027,1.22972972972973,1.23363031803283,1,4.3,0.7
0,1420,5,FALSE,1,4.5,0.5,0.707106781186548,1,4.3,0.7
0,212,5,FALSE,97,3.84210526315789,1.15789473684211,1.44980049328952,1,4.3,0.7
0,70,1,FALSE,1,1,0,0,1,4.5,3.5
0,507,5,FALSE,25,3.19277108433735,1.80722891566265,1.52585706683882,1,4.3,0.7
0,882,5,FALSE,166,3.99047619047619,1.00952380952381,1.3695638672706,1,4.4,0.6
0,1020,4,FALSE,41,4.19753086419753,0.197530864197531,1.18394805457668,1,4.4,0.4
0,465,2,FALSE,5,3.9875,1.9875,1.35472683967159,1,4.6,2.6
0,324,5,FALSE,71,3.4375,1.5625,1.5844106610526,1,4.3,0.7
0,488,5,FALSE,34,3.73033707865169,1.26966292134831,1.31221572630401,1,4.3,0.7
0,848,2,FALSE,10,4.03921568627451,2.03921568627451,1.32229044176531,1,4.3,2.3
0,837,1,FALSE,3,3.95454545454545,2.95454545454545,1.46311060439484,1,4.6,3.6
0,1037,5,FALSE,46,4.28205128205128,0.717948717948718,1.1269708381601,1,4.3,0.7
0,815,3,TRUE,37,4.00735294117647,1.00735294117647,1.37275878650886,1,4.4,1.4
0,169,1,FALSE,4,2.58333333333333,1.58333333333333,1.56427928995103,1,3.2,2.2
0.357142857142857,538,1,FALSE,2,4.35849056603774,3.35849056603774,1.05783413747586,3,4.4,3.4
0,402,5,FALSE,359,3.9423929098966,1.0576070901034,1.40305737771367,1,4.4,0.6
0,166,4,FALSE,25,3.75,0.25,1.46883638127622,1,4.3,0.3
0,413,3,TRUE,7,4.05555555555556,1.05555555555556,1.10601556962439,1,4.1,1.1
0.946236559139785,983,5,FALSE,55,4.3010752688172,0.698924731182796,1.08131307291844,11,4.3,0.7
0,898,5,FALSE,76,4.2781954887218,0.721804511278195,1.05423664368518,1,4.2,0.8
0,441,3,TRUE,8,3.73684210526316,0.736842105263158,1.44576124028478,1,4.2,1.2
0.444444444444444,182,5,FALSE,43,4.01111111111111,0.988888888888889,1.22239812603212,3,4.1,0.9
0,397,5,FALSE,52,3.34782608695652,1.65217391304348,1.59218976014394,1,4.3,0.7
0,608,2,FALSE,2,4.54347826086957,2.54347826086957,0.78049903520847,1,4.4,2.4
0,816,5,FALSE,218,4.00493827160494,0.995061728395061,1.37515986780511,1,4.4,0.6
0,533,3,TRUE,5,3.2280701754386,0.228070175438596,1.55858846235543,1,4.3,1.3
0,145,4,FALSE,49,3.82222222222222,0.177777777777778,1.3251143328159,1,4.3,0.3
0,907,4,FALSE,32,4.256,0.256,1.07691315131902,1,4.2,0.2
0,485,5,FALSE,37,3.33333333333333,1.66666666666667,1.55641968768852,1,4.3,0.7
0,1410,5,FALSE,7,4.06666666666667,0.933333333333334,1.09978352848359,1,4.3,0.7
0,1075,5,FALSE,52,4.32222222222222,0.677777777777778,1.01480919530294,1,4.4,0.6
0,354,5,FALSE,2,5,0,0,1,3.7,1.3
0,534,5,FALSE,332,3.95595432300163,1.04404567699837,1.41179136120866,1,4.4,0.6
0,573,2,FALSE,1,4,2,1.15470053837925,1,3.3,1.3
0,125,4,FALSE,147,3.8610086100861,0.138991389913899,1.45933970701398,1,4.4,0.4
0,553,5,FALSE,8,3.88235294117647,1.11764705882353,1.4950900031928,1,3,2
0,109,1,FALSE,75,2.26451612903226,1.26451612903226,1.46862166741843,1,3,2
0,344,5,FALSE,61,3.37579617834395,1.62420382165605,1.59491987074206,1,4.3,0.7
0,290,2,FALSE,1,3.77777777777778,1.77777777777778,0.97182531580755,1,4.4,2.4
0,445,3,TRUE,3,4.19047619047619,1.19047619047619,1.01784313416201,1,4.1,1.1
0,734,5,FALSE,42,3.62962962962963,1.37037037037037,1.43124410029453,1,3.9,1.1
0,881,5,FALSE,168,3.99684542586751,1.00315457413249,1.36756834627284,1,4.4,0.6
0,1185,5,FALSE,19,3.72727272727273,1.27272727272727,1.40370997408009,1,4.3,0.7
0,496,1,FALSE,20,2.9344262295082,1.9344262295082,1.61109540850334,1,3,2
0,1228,4,FALSE,8,3.72972972972973,0.27027027027027,1.32599331003526,1,4.3,0.3
0,829,5,FALSE,204,3.98441558441558,1.01558441558442,1.38058194016382,1,4.4,0.6
0,861,1,FALSE,1,2.5,1.5,2.12132034355964,1,4.4,3.4
0,256,4,FALSE,13,4.04444444444444,0.0444444444444443,1.12725643520322,1,3.8,0.2
0,104,5,FALSE,116,3.46468401486989,1.53531598513011,1.61026846994631,1,4.3,0.7
0,1165,5,FALSE,25,3.88888888888889,1.11111111111111,1.32702912149967,1,4.3,0.7
0,150,2,FALSE,39,2.30952380952381,0.309523809523809,1.40551685020002,1,3.3,1.3
1,1033,4,FALSE,20,3.7625,0.2375,1.40742830381506,2,4.3,0.3
0,403,4,FALSE,7,3.70588235294118,0.294117647058823,1.31171194829281,1,3.9,0.1
0,376,1,FALSE,31,3.3125,2.3125,1.60187281127326,1,4.3,3.3
0,682,2,FALSE,13,4.18857142857143,2.18857142857143,1.13658376730381,1,4.2,2.2
0,791,3,TRUE,3,3.87096774193548,0.870967741935484,1.43159434393665,1,4.6,1.6
0,973,2,FALSE,8,4.10194174757282,2.10194174757282,1.26656675038289,1,4.4,2.4
0,1229,2,FALSE,4,3.7027027027027,1.7027027027027,1.45038050304174,1,4.3,2.3
0,223,1,FALSE,4,4.03921568627451,3.03921568627451,1.16551764145766,1,3.8,2.8
0,579,4,FALSE,2,4.2,0.2,0.836660026534076,1,3.3,0.7
0,415,1,FALSE,27,3.32835820895522,2.32835820895522,1.58363871194465,1,4.3,3.3
0,494,5,FALSE,32,3.28723404255319,1.71276595744681,1.54934839182759,1,4.3,0.7
0,952,4,FALSE,28,4.24770642201835,0.247706422018348,1.09844977719235,1,4.2,0.2
0,1329,4,FALSE,6,4.4,0.4,0.828078671210825,1,4.3,0.3
0,832,1,FALSE,12,3.65217391304348,2.65217391304348,1.40981475370048,1,3.9,2.9
0,297,2,FALSE,1,3.5,1.5,2.12132034355964,1,4.8,2.8
0,353,5,FALSE,16,2.23846153846154,2.76153846153846,1.46696885269876,1,3,2
0,121,4,FALSE,5,2.12121212121212,1.87878787878788,1.4308558574673,1,3.2,0.8
0,448,3,TRUE,14,3.28925619834711,0.289256198347108,1.56757783713667,1,4.3,1.3
0,116,3,TRUE,1,3.66666666666667,0.666666666666667,1.50554530541816,1,4,1
1,111,1,FALSE,72,2.28248587570621,1.28248587570621,1.40185693857106,4,3.3,2.3
0,112,5,FALSE,3,3.83333333333333,1.16666666666667,1.02985730108887,1,4.2,0.8
0,735,5,FALSE,8,3.85,1.15,1.08942283125661,1,4.3,0.7
0,1330,5,FALSE,17,4.48148148148148,0.518518518518518,0.893152169409445,1,4.2,0.8
0,572,1,FALSE,75,3.9622641509434,2.9622641509434,1.41005825433556,1,4.4,3.4
0,335,5,FALSE,67,3.42011834319527,1.57988165680473,1.58334260204017,1,4.3,0.7
0,185,4,FALSE,2,3.16666666666667,0.833333333333333,1.47196014438797,1,3.2,0.8
0,1225,5,FALSE,29,4.5,0.5,0.77184498498796,1,4.2,0.8
0,1086,5,FALSE,6,4.6,0.4,0.516397779494322,1,3.9,1.1
0,771,5,FALSE,247,4.03378378378378,0.966216216216216,1.37249113878997,1,4.4,0.6
0.947368421052632,975,5,FALSE,111,4.11219512195122,0.88780487804878,1.26106769304692,13,4.4,0.6
0,348,1,FALSE,91,3.92198581560284,2.92198581560284,1.41456969236982,1,4.4,3.4
0,701,1,FALSE,1,3.8,2.8,1.31656117720877,1,4.2,3.2
0,705,1,FALSE,59,4.03571428571429,3.03571428571429,1.36511284778627,1,4.4,3.4
0,326,2,FALSE,14,3.91489361702128,1.91489361702128,1.23340041987372,1,4.3,2.3
0,900,5,FALSE,66,4.17391304347826,0.826086956521739,1.22303096003917,1,4.3,0.7
0,101,5,FALSE,45,3.55855855855856,1.44144144144144,1.53554659906606,1,4.2,0.8
0,1372,3,TRUE,3,3.85,0.85,1.18210338847862,1,4.3,1.3
0,1084,5,FALSE,40,4.5,0.5,0.796819072889596,1,4.2,0.8
0,886,1,FALSE,9,3.44897959183673,2.44897959183673,1.42976140914309,1,3.6,2.6
0,1193,5,FALSE,18,3.69047619047619,1.30952380952381,1.42260659488473,1,4.3,0.7
0,294,3,TRUE,82,3.89118457300275,0.891184573002755,1.43185608083726,1,4.4,1.4
0,566,4,FALSE,2,3.6,0.4,1.14017542509914,1,3.9,0.1
0,1099,5,FALSE,39,4.50847457627119,0.491525423728813,0.838160575429648,1,4.4,0.6
0,992,5,FALSE,98,4.09239130434783,0.907608695652174,1.27057782953567,1,4.4,0.6
0,384,1,FALSE,57,2.28925619834711,1.28925619834711,1.46877509356678,1,3,2
0,826,1,FALSE,49,3.9819587628866,2.9819587628866,1.38548558763366,1,4.4,3.4
0,156,1,FALSE,66,2.32121212121212,1.32121212121212,1.41416129926539,1,3.3,2.3
0,1201,4,FALSE,10,4.45714285714286,0.457142857142857,0.918530064282926,1,4.3,0.3
0,1070,1,FALSE,4,4.26865671641791,3.26865671641791,1.16231338746222,1,4.3,3.3
0,684,5,FALSE,290,4.03468208092486,0.965317919075145,1.36657261054459,1,4.4,0.6
0,488,3,TRUE,11,2.82857142857143,0.171428571428571,1.56011360206421,1,3,0
0,518,5,FALSE,9,3.90909090909091,1.09090909090909,1.23091490979333,1,4.2,0.8
0,628,1,FALSE,67,4.0018281535649,3.0018281535649,1.38476679239351,1,4.4,3.4
0,622,3,TRUE,6,3.9047619047619,0.904761904761905,1.17918454470714,1,4.2,1.2
0,480,5,FALSE,9,5,0,0,1,4.7,0.3
0,387,5,FALSE,8,3.9,1.1,1.29370947686346,1,3.9,1.1
1,1055,5,FALSE,5,3.68421052631579,1.31578947368421,1.24956132653501,2,3.6,1.4
0,143,5,FALSE,410,3.86107634543179,1.13892365456821,1.46109937080168,1,4.4,0.6
0,1377,5,FALSE,10,4.31578947368421,0.684210526315789,1.00291971424256,1,4.2,0.8
0,991,4,FALSE,47,4.09677419354839,0.096774193548387,1.26546234370305,1,4.4,0.4
0,30,5,FALSE,50,3.7979797979798,1.2020202020202,1.51845650673736,1,4.4,0.6
0,1059,5,FALSE,66,4.27927927927928,0.72072072072072,1.13755056767657,1,4.4,0.6
0,494,1,FALSE,23,2.84375,1.84375,1.62538151809508,1,3,2
0,862,2,FALSE,4,3.32692307692308,1.32692307692308,1.47822301703243,1,3.6,1.6
0,445,2,FALSE,21,2.83529411764706,0.835294117647059,1.38741845597815,1,3.3,1.3
0,927,5,FALSE,127,4.02049180327869,0.979508196721311,1.32232732383963,1,4.4,0.6
0,518,4,FALSE,109,3.95645161290323,0.0435483870967741,1.41182645802313,1,4.4,0.4
0,308,4,FALSE,29,3.49462365591398,0.505376344086022,1.58454465051996,1,4.3,0.3
0,313,3,TRUE,22,2.26666666666667,0.733333333333333,1.44656051150059,1,3,0
0,673,5,FALSE,293,4.02851711026616,0.97148288973384,1.36944357372308,1,4.4,0.6
0,474,4,FALSE,15,2.6219512195122,1.3780487804878,1.5606285842051,1,3,1
0,131,1,FALSE,54,3.43579766536965,2.43579766536965,1.60953052825996,1,4.3,3.3
0,486,5,FALSE,113,3.94144144144144,1.05855855855856,1.38550795810968,1,4.2,0.8
0,416,1,FALSE,29,2.60194174757282,1.60194174757282,1.4165672801948,1,3.3,2.3
0,824,5,FALSE,209,3.98218829516539,1.01781170483461,1.38769677595846,1,4.4,0.6
0,411,5,FALSE,50,3.34074074074074,1.65925925925926,1.58426480412728,1,4.3,0.7
0,941,1,FALSE,24,4.03463203463203,3.03463203463203,1.31500197342048,1,4.4,3.4
0,504,1,FALSE,16,3.03703703703704,2.03703703703704,1.61318813560803,1,3,2
0,706,5,FALSE,9,3.77777777777778,1.22222222222222,1.12089707663561,1,4.3,0.7
0,258,5,FALSE,40,3.64210526315789,1.35789473684211,1.49407189916203,1,4.3,0.7
0,662,1,FALSE,15,4.03743315508021,3.03743315508021,1.28418412221731,1,4.2,3.2
0,870,1,FALSE,40,3.98502994011976,2.98502994011976,1.3655182493072,1,4.4,3.4
1,622,1,FALSE,3,3.41176470588235,2.41176470588235,1.54348726628258,2,4.4,3.4
0,1362,4,FALSE,2,4,0,1.22474487139159,1,4.3,0.3
0,1066,5,FALSE,42,4.50746268656716,0.492537313432836,0.785727501695051,1,4.2,0.8
0,978,5,FALSE,55,4.23711340206186,0.762886597938144,1.1159188653703,1,4.2,0.8
0,421,1,FALSE,3,4,3,1.16397539049476,1,4.1,3.1
0,90,1,FALSE,79,2.25263157894737,1.25263157894737,1.38753651786736,1,3.3,2.3
0,1217,5,FALSE,17,3.65853658536585,1.34146341463415,1.42495186054759,1,4.3,0.7
0,769,4,FALSE,32,4.03571428571429,0.0357142857142856,1.33255158651727,1,4.3,0.3
0,230,5,FALSE,19,2.41538461538462,2.58461538461538,1.39647738103074,1,3.3,1.7
0,544,3,TRUE,4,3.6,0.6,1.12122382116278,1,4.3,1.3
0,354,5,FALSE,10,3.8,1.2,1.3228756555323,1,3.8,1.2
0,599,1,FALSE,4,3.21052631578947,2.21052631578947,1.58391032884585,1,4.4,3.4
0,207,4,FALSE,1,4.33333333333333,0.333333333333333,1.211060141639,1,3.3,0.7
0,285,1,FALSE,11,3.8993288590604,2.8993288590604,1.26140722812859,1,4.3,3.3
0,823,5,FALSE,13,3.96666666666667,1.03333333333333,1.18854687672002,1,4.5,0.5
1,885,4,FALSE,1,4,0,0,2,4.4,0.4
0,493,3,TRUE,9,2.84848484848485,0.151515151515151,1.6004078734202,1,3,0
0,64,1,FALSE,120,3.85018270401949,2.85018270401949,1.46277904262884,2,4.4,3.4
0,207,5,FALSE,69,3.83950617283951,1.16049382716049,1.32774305419915,1,4.3,0.7
0,730,3,TRUE,3,3.83333333333333,0.833333333333333,0.983192080250175,1,4.2,1.2
0,319,4,FALSE,3,4,0,0,1,4.2,0.2
0,1106,5,FALSE,31,4.5,0.5,0.735402152927643,1,4.4,0.6
0,458,5,FALSE,41,3.31034482758621,1.68965517241379,1.56268327260989,1,4.3,0.7
1,182,5,FALSE,96,3.44155844155844,1.55844155844156,1.59477549048385,3,4.3,0.7
0,1069,1,FALSE,4,4.35643564356436,3.35643564356436,1.03522131368941,1,4.4,3.4
0.942528735632184,1050,5,FALSE,42,4.27777777777778,0.722222222222222,1.12865646443481,7,4.3,0.7
0,550,3,TRUE,64,3.95522388059702,0.955223880597015,1.41409083806494,1,4.4,1.4
0,513,1,FALSE,7,3.53658536585366,2.53658536585366,1.51818248204242,1,4.2,3.2
0,1011,4,FALSE,42,4.15384615384615,0.153846153846154,1.23923939806411,1,4.4,0.4
0,658,1,FALSE,16,3.67521367521368,2.67521367521368,1.43135491531782,1,3.9,2.9
0,313,1,FALSE,39,2.4672131147541,1.4672131147541,1.38578632527916,1,3.3,2.3
0,341,5,FALSE,4,3.31578947368421,1.68421052631579,1.24956132653501,2,4,1
0,1004,4,FALSE,44,4.12068965517241,0.120689655172414,1.25035374703511,1,4.4,0.4
0,341,5,FALSE,26,2.58503401360544,2.41496598639456,1.59125838639104,1,3.6,1.4
0,508,5,FALSE,15,3.03333333333333,1.96666666666667,1.40177450091391,1,3.3,1.7
0,360,1,FALSE,14,3.47887323943662,2.47887323943662,1.51052644493404,1,4.2,3.2
0,521,2,FALSE,4,3.21052631578947,1.21052631578947,1.31567250942124,1,4.3,2.3
0,843,5,FALSE,194,3.97826086956522,1.02173913043478,1.38287116609136,1,4.4,0.6
0,945,5,FALSE,10,3.74358974358974,1.25641025641026,1.14058961478953,1,3.6,1.4
0,256,5,FALSE,42,3.6701030927835,1.3298969072165,1.49109613962162,1,4.3,0.7
0,681,1,FALSE,9,4.17045454545455,3.17045454545455,1.15853691879361,2,4.2,3.2
0,180,5,FALSE,2,3.25,1.75,1.48804761828569,1,3.2,1.8
0,562,4,FALSE,2,4.33333333333333,0.333333333333333,0.577350269189626,1,4.1,0.0999999999999996
0,879,3,TRUE,31,3.99375,0.99375,1.364562120449,1,4.4,1.4
0,552,5,FALSE,324,3.95317725752508,1.04682274247492,1.4169877239176,1,4.4,0.6
0,542,4,FALSE,108,3.95253682487725,0.0474631751227497,1.41283552110898,1,4.4,0.4
0,487,1,FALSE,26,2.75342465753425,1.75342465753425,1.57039292604155,1,3,2
0,263,3,TRUE,1,4.28571428571429,1.28571428571429,1.13872880735639,1,4.4,1.4
0,237,4,FALSE,15,4.08163265306122,0.0816326530612246,1.09614351808734,1,3.8,0.2
0,815,5,FALSE,220,4.00735294117647,0.992647058823529,1.37275878650886,1,4.4,0.6
0,175,1,FALSE,50,3.41350210970464,2.41350210970464,1.6122896568221,1,4.3,3.3
0,411,5,FALSE,25,4.07272727272727,0.927272727272728,1.10310245074291,1,4.1,0.9
0,237,2,FALSE,29,3.42512077294686,1.42512077294686,1.59274656224921,1,4.3,2.3
0,783,1,FALSE,54,4.01609195402299,3.01609195402299,1.38031532856501,1,4.4,3.4
0.833333333333333,938,3,TRUE,22,4.01716738197425,1.01716738197425,1.32601836348928,2,4.4,1.4
0,165,1,FALSE,20,3.54368932038835,2.54368932038835,1.53888614562564,1,4.2,3.2
0,1124,4,FALSE,10,4.5,0.5,0.589767824619589,1,4.4,0.4
0,346,3,TRUE,24,2.48275862068966,0.517241379310345,1.39241896881206,1,3.3,0.3
0,1016,5,FALSE,50,4.29761904761905,0.702380952380953,1.10616848653208,1,4.3,0.7
0,600,5,FALSE,309,3.98586572438163,1.01413427561837,1.38888567149597,1,4.4,0.6
0,516,4,FALSE,110,3.95652173913043,0.0434782608695654,1.41068851123709,1,4.4,0.4
0.891891891891892,889,5,FALSE,72,3.98540145985401,1.01459854014599,1.35030171715465,25,4.3,0.7
0,890,1,FALSE,9,4.15966386554622,3.15966386554622,1.24180836752268,1,4.3,3.3
0,1202,1,FALSE,7,3.55,2.55,1.51826486659219,1,4.3,3.3
0,1232,4,FALSE,8,4.41379310344828,0.413793103448276,0.982607368881035,1,4.3,0.3
0,503,3,TRUE,68,3.95389507154213,0.95389507154213,1.40838195833547,1,4.4,1.4
0,278,4,FALSE,38,3.96273291925466,0.0372670807453415,1.38693997147391,1,4.3,0.3
1,491,2,FALSE,17,2.92957746478873,0.929577464788732,1.40736779294816,2,3.3,1.3
0,1134,5,FALSE,5,4.5,0.5,0.52704627669473,1,4.4,0.6
0,765,5,FALSE,18,3.88571428571429,1.11428571428571,1.47072268292973,1,4.6,0.4
0,129,5,FALSE,42,3.51851851851852,1.48148148148148,1.53757596260326,1,4.2,0.8
0,186,5,FALSE,41,3.61,1.39,1.51020100341215,1,4.2,0.8
0,345,5,FALSE,60,3.36538461538462,1.63461538461538,1.59469498938861,1,4.3,0.7
0,1055,5,FALSE,70,4.28571428571429,0.714285714285714,1.11342240102275,1,4.4,0.6
0,1053,5,FALSE,75,4.31451612903226,0.685483870967742,1.09964469859695,1,4.4,0.6
0,689,1,FALSE,26,2.87012987012987,1.87012987012987,1.59233897269534,1,3.6,2.6
1,712,4,FALSE,6,3.83333333333333,0.166666666666667,1.00722031037067,2,4.3,0.3
0,1247,5,FALSE,15,3.79411764705882,1.20588235294118,1.3434332265597,2,4.3,0.7
0,382,1,FALSE,59,2.26612903225806,1.26612903225806,1.46008614829779,1,3,2
0,535,5,FALSE,6,4.16666666666667,0.833333333333333,1.11464085804543,1,4.2,0.8
0,746,5,FALSE,21,3.97435897435897,1.02564102564103,1.42325016270543,1,4.6,0.4
0,459,5,FALSE,35,3.72527472527473,1.27472527472527,1.31711750986711,1,4.3,0.7
0,731,5,FALSE,2,4,1,1,1,4.2,0.8
0,1167,4,FALSE,12,3.84313725490196,0.156862745098039,1.34718297227374,1,4.3,0.3
0,599,1,FALSE,18,4.02020202020202,3.02020202020202,1.31743326807602,1,4.2,3.2
0,898,4,FALSE,63,3.96043165467626,0.0395683453237412,1.38397839683041,1,4.4,0.4
0,821,5,FALSE,84,4.23376623376623,0.766233766233766,1.0589932806801,1,4.2,0.8
0,389,4,FALSE,28,2.51063829787234,1.48936170212766,1.552035627705,1,3.6,0.4
0,788,3,TRUE,38,4.01643192488263,1.01643192488263,1.37446030180476,1,4.4,1.4
0,622,3,TRUE,58,3.98558558558559,0.985585585585586,1.38837663605607,1,4.4,1.4
0,218,5,FALSE,14,3.5625,1.4375,1.56447455880922,1,4.4,0.6
0,524,3,TRUE,2,3.85,0.85,1.26802789276976,1,4.2,1.2
0,652,5,FALSE,298,4.01484230055659,0.985157699443413,1.374137959987,1,4.4,0.6
0.454545454545455,187,4,FALSE,2,4.28571428571429,0.285714285714286,1.11269728052837,3,3.3,0.7
0,559,1,FALSE,3,3.8,2.8,1.56752762563945,1,3,2
0,579,1,FALSE,1,3.42857142857143,2.42857142857143,1.51185789203691,2,4,3
0,157,5,FALSE,2,4.5,0.5,0.577350269189626,1,4.7,0.3
0,425,2,FALSE,17,2.40952380952381,0.409523809523809,1.47866388555577,1,3,1
0,824,5,FALSE,209,3.98218829516539,1.01781170483461,1.38769677595846,1,4.4,0.6
0,1176,5,FALSE,35,4.51785714285714,0.482142857142857,0.76255721522618,1,4.2,0.8
0,451,3,TRUE,2,4.35897435897436,1.35897435897436,0.810691046582757,1,4.1,1.1
0.75,328,5,FALSE,6,4.54545454545455,0.454545454545454,0.522232967867094,2,3.7,1.3
0,336,5,FALSE,65,3.40963855421687,1.59036144578313,1.58428758162539,1,4.3,0.7
0,183,4,FALSE,18,3.23880597014925,0.761194029850746,1.46772914930562,1,4.2,0.2
0,718,4,FALSE,10,4.02777777777778,0.0277777777777777,1.23024065267413,1,4.3,0.3
0,957,5,FALSE,46,3.80392156862745,1.19607843137255,1.40041871875772,1,4.3,0.7
0,962,5,FALSE,61,4.25714285714286,0.742857142857143,1.10964799883507,1,4.2,0.8
0,426,3,TRUE,73,3.9380664652568,0.938066465256798,1.41017521527804,1,4.4,1.4
0,287,1,FALSE,3,3.77272727272727,2.77272727272727,1.37777661406645,1,3.9,2.9
0,507,5,FALSE,3,3.75,1.25,1.28173988892331,1,3.9,1.1
0,997,3,TRUE,16,4.09444444444444,1.09444444444444,1.28026368714737,1,4.4,1.4
0,1136,5,FALSE,30,4.39583333333333,0.604166666666667,0.983687879345695,1,4.3,0.7
0,902,5,FALSE,65,3.9296875,1.0703125,1.37573799092888,1,4.3,0.7
0,220,5,FALSE,92,3.45662100456621,1.54337899543379,1.5946267279759,1,4.3,0.7
0,178,2,FALSE,3,2.9,0.9,1.52388392675499,1,3.2,1.2
0,106,3,TRUE,12,3.96022727272727,0.960227272727273,1.38300209876732,1,4.3,1.3
0,584,5,FALSE,81,3.96774193548387,1.03225806451613,1.38835301303898,1,4.3,0.7
0,536,4,FALSE,9,3.22641509433962,0.773584905660377,1.58892209996833,1,4.3,0.3
0,229,1,FALSE,28,3.91025641025641,2.91025641025641,1.41287061242281,1,4.2,3.2
0,566,1,FALSE,3,2.95833333333333,1.95833333333333,1.33446509937476,1,3.3,2.3
0,1068,4,FALSE,26,4.35922330097087,0.359223300970874,1.02760304508856,1,4.4,0.4
0,355,5,FALSE,56,3.34,1.66,1.59205240883685,1,4.3,0.7
0,1289,1,FALSE,1,3.875,2.875,1.35620268186054,1,4.1,3.1
0,805,5,FALSE,19,3.58333333333333,1.41666666666667,1.54139110053961,1,4.3,0.7
0,1209,5,FALSE,20,4.4375,0.5625,0.948258165473463,1,4.3,0.7
0,347,2,FALSE,13,3.9037037037037,1.9037037037037,1.23912628145968,1,4.3,2.3
0,1122,2,FALSE,1,4.5,2.5,0.813029488488912,1,4.2,2.2
0,559,2,FALSE,9,3.28125,1.28125,1.57058392675073,1,4.3,2.3
0,891,3,TRUE,28,3.98019801980198,0.98019801980198,1.3688603904728,1,4.4,1.4
0,353,5,FALSE,2,5,0,0,1,4.2,0.8
0,236,3,TRUE,3,4.55555555555556,1.55555555555556,0.783823376129674,1,4.4,1.4
0,133,1,FALSE,68,2.31578947368421,1.31578947368421,1.4120226802483,1,3.3,2.3
0,1036,5,FALSE,82,4.23404255319149,0.76595744680851,1.15658547872817,1,4.4,0.6
0.84688995215311,491,4,FALSE,117,3.95741324921136,0.0425867507886437,1.40403962315687,51,4.4,0.4
0,1095,2,FALSE,4,4.3968253968254,2.3968253968254,0.976162376426714,1,4.4,2.4
0,139,5,FALSE,24,2.32544378698225,2.67455621301775,1.41652784694355,1,3.3,1.7
0,718,4,FALSE,10,4.02777777777778,0.0277777777777777,1.23024065267413,1,4.3,0.3
0,668,2,FALSE,4,3.9,1.9,1.2096106376586,1,3.9,1.9
0,838,5,FALSE,12,4.09523809523809,0.904761904761905,1.33808676492827,1,4.6,0.4
0,1127,5,FALSE,12,4.52380952380952,0.476190476190476,0.601585207518238,1,4.4,0.6
0,815,5,FALSE,220,4.00735294117647,0.992647058823529,1.37275878650886,1,4.4,0.6
0.896774193548387,870,5,FALSE,8,4.08333333333333,0.916666666666667,0.928611242975073,28,4.1,0.9
0,534,5,FALSE,1,3.5,1.5,1.29099444873581,1,3.9,1.1
0,947,5,FALSE,60,4.23300970873786,0.766990291262136,1.1479212541752,1,4.3,0.7
0,757,4,FALSE,93,4.04347826086957,0.0434782608695654,1.36652353369923,1,4.4,0.4
0.882352941176471,783,4,FALSE,23,3.63,0.37,1.41174725182318,35,3.9,0.1
0,370,5,FALSE,46,3.81512605042017,1.18487394957983,1.26200262264777,1,4.3,0.7
0,448,3,TRUE,13,2.46875,0.53125,1.5145131230861,1,3,0
0,324,5,FALSE,40,4.32258064516129,0.67741935483871,1.1703186276015,1,4.4,0.6
0,937,5,FALSE,53,3.83035714285714,1.16964285714286,1.41986164062104,1,4.3,0.7
0,784,3,TRUE,2,4.2962962962963,1.2962962962963,1.03086277587178,1,4.3,1.3
0,536,2,FALSE,2,4.09090909090909,2.09090909090909,1.13618180363404,1,4.2,2.2
0,845,5,FALSE,189,3.96408839779006,1.03591160220994,1.38904812978011,1,4.4,0.6
