"prev_help_ratio","num_prev_review","period","avg_prod_rating","rating","extremity","is_moderate","same_rating_reviews","alternative_avg_ratings","alternative_extremity","stddev_ratings","reviews_per_product","num_of_chars","num_of_words","num_of_sents","num_of_sylb","pct_difficult_words","num_of_digits","num_unique_words","num_stop_words","pct_caps_lock_words","pct_uppercase","words_entropy","chars_entropy","length_entropy","FOG","FK","ARI","CLI","FRE","SMOG","DC","text_errors","avg_sentence_length","num_excl_marks","num_ques_marks","num_punctuation","num_commas","l1","l2","l2_plus","l2_l9","l10_plus","pct_adverbs","pct_adjectives","pct_nouns","pct_verbs","pct_wh_words","pct_compar_words","pct_open_class_words","anger","anticipation","disgust","fear","joy","negative","positive","sadness","surprise","trust","polarity","subjectivity_2","senti_diffs_per_ref","subjectivity","sentiment","help_vote","vote","hf_ratio","rank","is_top","hof","top10","top50","top500","top1000","vine"
0,0,1145,4.3,4,0.3,FALSE,31,3.86010362694301,0.139896373056995,1.44558018544073,193,6.33505425149806,4.90527477843843,2.07944154167984,1.35555555555556,0.237037037037037,0,0.592592592592593,0.585185185185185,0,0.0235934664246824,5.92523068762768,4.08956232015206,2.77989371441477,8.52777777777778,6.98680555555556,6.23127777777778,6.44438128284148,75.026875,8.07648339933343,8.21631481481482,0.0148148148148148,16.875,0,0,2.125,0.625,0.0444444444444444,0.148148148148148,0.807407407407407,0.933333333333333,0.0222222222222222,0.118518518518519,0.0592592592592593,0.192592592592593,0.192592592592593,0.0222222222222222,0.00740740740740741,0.562962962962963,0,0.0222222222222222,0.00740740740740741,0.0222222222222222,0.0296296296296296,0.0296296296296296,0.0888888888888889,0.037037037037037,0.0148148148148148,0.0666666666666667,0.5,0.118518518518519,0.0592592592592593,0.661,0.2895,243,268,0.906716417910448,47595,FALSE,0,0,0,0,0,0
0,0,135,4.3,4,0.3,FALSE,52,3.81052631578947,0.189473684210526,1.33962591984625,190,3.25809653802148,1.79175946922805,0.693147180559945,1.33333333333333,0.166666666666667,0,1,0.333333333333333,0,0.0833333333333333,2.58496250072116,3.60341234326019,2.25162916738782,1.2,1.31333333333334,-1.09,-2.14382432466667,90.99,3.1291,6.41696666666667,0,3,1,0,1,0,0,0.333333333333333,0.666666666666667,1,0,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0,0,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.791666666666667,0.770833333333333,1,3,0.333333333333333,34550361,FALSE,0,0,0,0,0,0
0.5,3,316,4.3,2,2.3,FALSE,10,3.68571428571429,1.68571428571429,1.49861189626327,140,4.02535169073515,2.83321334405622,0,1.05882352941176,0.0588235294117647,0.0178571428571429,0.941176470588235,0.529411764705882,0,0,3.96981578242681,3.98726163768271,2.18120566733465,6.8,3.53411764705882,2.30823529411765,1.48181701931765,100.003529411765,3.1291,5.40852352941176,0.117647058823529,17,0,0,0,0,0.0588235294117647,0.176470588235294,0.764705882352941,0.941176470588235,0,0.117647058823529,0.117647058823529,0.294117647058824,0.0588235294117647,0,0,0.588235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.1,4,7,0.571428571428571,2581492,FALSE,0,0,0,0,0,0
0,0,364,4.2,1,3.2,FALSE,21,3.54700854700855,2.54700854700855,1.50571169159377,117,4.89783979995091,3.36729582998647,1.6094379124341,1.24137931034483,0.310344827586207,0,0.827586206896552,0.379310344827586,0.0344827586206897,0.0238095238095238,4.4441878916793,4.08642363449473,2.98678573628308,2.32,1.32027586206897,1.93413793103448,4.64488240208275,95.9273103448276,3.1291,8.82452482758621,0.172413793103448,5.8,0.2,0,1.8,0.6,0.0689655172413793,0.206896551724138,0.724137931034483,0.931034482758621,0,0.0344827586206897,0.0689655172413793,0.275862068965517,0.241379310344828,0.0344827586206897,0,0.620689655172414,0.0344827586206897,0.0344827586206897,0.0344827586206897,0,0.0344827586206897,0.103448275862069,0.0344827586206897,0.103448275862069,0.0344827586206897,0,-0.5,0.137931034482759,-0.0689655172413793,0.5125,-0.5,63,72,0.875,1185252,FALSE,0,0,0,0,0,0
0,0,462,4.1,5,0.9,FALSE,43,4.01098901098901,0.989010989010989,1.21558861365829,91,5.89164421182577,4.48863636973214,2.19722457733622,1.33707865168539,0.314606741573034,0.00552486187845304,0.617977528089888,0.539325842696629,0,0.0371428571428571,5.42991987568973,4.07923322430098,2.85420661593302,8.00049937578028,4.04419475655431,2.0369163545568,4.3302358696764,83.6809238451935,8.84184627477888,9.09462933832709,0.0112359550561798,9.88888888888889,0,0,1.11111111111111,0,0.0786516853932584,0.191011235955056,0.730337078651685,0.910112359550562,0.0112359550561798,0.0786516853932584,0.0674157303370786,0.168539325842697,0.235955056179775,0.0337078651685393,0.0224719101123595,0.550561797752809,0.0337078651685393,0.0337078651685393,0.0112359550561798,0,0.0337078651685393,0.0337078651685393,0.0898876404494382,0,0.0112359550561798,0.0674157303370786,0.454545454545455,0.123595505617978,0.0561797752808989,0.597037037037037,0.306666666666667,35,42,0.833333333333333,4841334,FALSE,0,0,0,0,0,0
0,0,1077,4.3,5,0.7,FALSE,100,3.86010362694301,1.13989637305699,1.44558018544073,193,5.98896141688986,4.56434819146784,2.19722457733622,1.33333333333333,0.28125,0.0025062656641604,0.729166666666667,0.5,0.0104166666666667,0.0492227979274611,5.91026562641733,4.22043073842893,2.87051281271496,6.76666666666667,4.30333333333333,2.84145833333333,5.06729192889999,83.2083333333334,7.79353780106456,8.60650416666667,0.0208333333333333,10.6666666666667,0.222222222222222,0,1.88888888888889,0,0.0833333333333333,0.15625,0.760416666666667,0.895833333333333,0.0208333333333333,0.0833333333333333,0.0833333333333333,0.25,0.177083333333333,0,0,0.59375,0.0104166666666667,0,0,0.0104166666666667,0.0104166666666667,0.03125,0.0520833333333333,0.0208333333333333,0,0.0208333333333333,0.25,0.0833333333333333,0.0208333333333333,0.569196428571428,0.302371651785714,22,35,0.628571428571429,35094847,FALSE,0,0,0,0,0,0
0,0,706,4.4,2,2.4,FALSE,47,3.85297691373025,1.85297691373025,1.46209620480953,823,5.03695260241363,3.63758615972639,1.38629436111989,1.36842105263158,0.236842105263158,0,0.552631578947368,0.552631578947368,0.0263157894736842,0.0469798657718121,4.07084709362252,3.99769761226913,2.34622586853594,8.01052631578948,4.26236842105263,1.78815789473684,4.13995315183158,81.4240789473684,8.84184627477888,7.84743684210526,0.0526315789473684,9.5,0,0,1.25,0.25,0,0.210526315789474,0.789473684210526,1,0,0.0789473684210526,0.0526315789473684,0.263157894736842,0.210526315789474,0,0,0.605263157894737,0,0,0,0,0,0,0.0526315789473684,0,0.0263157894736842,0,1,0.0526315789473684,0.0526315789473684,0.501515151515152,0.237121212121212,0,0,0,25986338,FALSE,0,0,0,0,0,0
0,0,563,4.4,5,0.6,FALSE,420,3.85297691373025,1.14702308626975,1.46209620480953,823,5.32300997913841,3.91202300542815,1.38629436111989,1.26,0.26,0,0.8,0.52,0,0.0252525252525253,5.18875843973145,4.12583764448672,2.84772694231824,6.6,4.153,3.4716,5.116426052176,87.5515,7.16862163009434,8.3619,0.04,12.5,0.5,0,2,0.25,0.06,0.18,0.76,0.9,0.04,0.08,0.04,0.14,0.3,0.02,0.02,0.56,0,0,0,0,0,0.02,0.04,0,0,0.04,0.333333333333333,0.06,0.02,0.2,0.25,48,64,0.75,152184,FALSE,0,0,0,0,0,0
0,0,1269,4.3,2,2.3,FALSE,17,3.86010362694301,1.86010362694301,1.44558018544073,193,5.34710753071747,3.49650756146648,1.6094379124341,2.03030303030303,0.515151515151515,0.00476190476190476,0.909090909090909,0.424242424242424,0,0.0439024390243902,4.86257593754027,4.46645654055436,3.42064233373803,17.1854545454545,10.9415757575758,11.1290909090909,16.2426262322061,28.3723636363636,11.9792484733308,12.0981024242424,0.0909090909090909,6.6,0,0.2,3.2,0,0.0303030303030303,0.151515151515152,0.818181818181818,0.818181818181818,0.151515151515152,0.121212121212121,0.212121212121212,0.242424242424242,0.151515151515152,0,0,0.727272727272727,0,0.0303030303030303,0,0.0909090909090909,0.0303030303030303,0.0909090909090909,0.0606060606060606,0.0909090909090909,0.0303030303030303,0.0303030303030303,-0.2,0.151515151515152,-0.0303030303030303,0.376666666666667,0.295,21,35,0.6,1047265,FALSE,0,0,0,0,0,0
1,1,322,3.7,4,0.3,FALSE,8,4.05882352941176,0.0588235294117645,1.02899151085505,17,7.09340462586877,5.63121178182137,2.89037175789616,1.36200716845878,0.254480286738351,0.0116279069767442,0.46594982078853,0.483870967741935,0,0.0644883920894239,6.40906781660836,4.23024939653174,2.90372787888837,8.78064516129032,6.52668458781362,5.95344086021505,6.80025843752688,75.8766935483871,8.84184627477888,8.42354372759857,0.03584229390681,15.5,0,0,1.66666666666667,0.222222222222222,0.0645161290322581,0.125448028673835,0.810035842293907,0.910394265232975,0.025089605734767,0.0537634408602151,0.111111111111111,0.283154121863799,0.17921146953405,0,0.017921146953405,0.627240143369176,0.028673835125448,0.028673835125448,0.017921146953405,0.0645161290322581,0.017921146953405,0.0752688172043011,0.0501792114695341,0.0645161290322581,0.017921146953405,0.032258064516129,-0.2,0.125448028673835,-0.025089605734767,0.581089743589743,0.122275641025641,2058,2339,0.879863189397178,1201,TRUE,0,0,0,0,0,1
0,0,235,4.8,5,0.2,FALSE,4,4.4,0.6,1.34164078649987,5,5.02388052084628,3.58351893845611,1.09861228866811,1.5,0.25,0,0.861111111111111,0.472222222222222,0,0.0405405405405405,4.87117812638222,4.07861634213657,2.74330704487867,10.3555555555556,6.79,3.93333333333333,5.90631272719999,67.755,10.5042237277757,8.1792,0.0277777777777778,12,0,0,1.33333333333333,0.333333333333333,0.0555555555555556,0.25,0.694444444444444,0.888888888888889,0.0555555555555556,0.111111111111111,0.166666666666667,0.166666666666667,0.138888888888889,0,0,0.583333333333333,0.0277777777777778,0.0277777777777778,0,0.0277777777777778,0.0555555555555556,0.0277777777777778,0.138888888888889,0.0277777777777778,0.0277777777777778,0.0833333333333333,0.666666666666667,0.166666666666667,0.111111111111111,0.55,0.52,0,0,0,9553148,FALSE,0,0,0,0,0,0
0,0,1068,4.1,4,0.0999999999999996,FALSE,14,4,0,1.16397539049476,32,5.4249500174814,3.93182563272433,1.09861228866811,1.35294117647059,0.352941176470588,0.00440528634361234,0.803921568627451,0.450980392156863,0,0.0224215246636771,5.20949121502175,4.14812022667999,2.94237535339858,8.36862745098039,7.00470588235294,7.66470588235294,8.16870734261176,75.1211764705883,7.79353780106456,10.0526411764706,0.0196078431372549,17,0,0,1.33333333333333,0,0.0588235294117647,0.0980392156862745,0.843137254901961,0.92156862745098,0.0196078431372549,0.156862745098039,0.117647058823529,0.176470588235294,0.235294117647059,0.0196078431372549,0,0.686274509803922,0.0196078431372549,0,0,0,0.0196078431372549,0.0392156862745098,0.117647058823529,0,0,0.0196078431372549,0.5,0.156862745098039,0.0784313725490196,0.625,0.341666666666667,0,1,0,28323277,FALSE,0,0,0,0,0,0
0,0,901,4.5,1,3.5,FALSE,3,4,3,1.22474487139159,37,6.0330862217988,4.54329478227,1.79175946922805,1.41489361702128,0.24468085106383,0,0.659574468085106,0.574468085106383,0,0.0318627450980392,5.69401594753316,4.15601102657298,2.89662131623433,10.5219858156028,7.21574468085107,6.84673758865248,7.83170443895319,71.2333333333333,10.5042237277757,8.27707730496454,0.0212765957446809,15.6666666666667,0,0,1.83333333333333,0.333333333333333,0.0531914893617021,0.159574468085106,0.787234042553192,0.925531914893617,0.0212765957446809,0.0957446808510638,0.0638297872340425,0.180851063829787,0.202127659574468,0,0.0319148936170213,0.542553191489362,0,0.0212765957446809,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0212765957446809,0.074468085106383,0.0212765957446809,0.0212765957446809,0.0319148936170213,0.555555555555556,0.0957446808510638,0.0531914893617021,0.763888888888889,0.152777777777778,1,1,1,4515679,FALSE,0,0,0,0,0,0
0,0,760,4.5,5,0.5,FALSE,11,4.3125,0.6875,1.25,16,4.93447393313069,3.40119738166216,1.09861228866811,1.6,0.333333333333333,0,0.866666666666667,0.5,0,0.0298507462686567,4.57355726227519,4.18612930022891,2.84441382957761,12,7.19,4.608,7.50380536792,61.325,11.2081432601887,9.39583333333333,0,10,0,0,1.66666666666667,0.666666666666667,0.0333333333333333,0.166666666666667,0.8,0.933333333333333,0.0333333333333333,0.1,0.2,0.233333333333333,0.133333333333333,0.0333333333333333,0,0.666666666666667,0,0.0333333333333333,0,0,0,0,0.0333333333333333,0,0.0333333333333333,0.0666666666666667,1,0.0333333333333333,0.0333333333333333,0.666388888888889,0.182222222222222,0,1,0,5033442,FALSE,0,0,0,0,0,0
0,0,1147,4.3,3,1.3,TRUE,21,3.86010362694301,0.860103626943005,1.44558018544073,193,6.50876913697168,5.07517381523383,2.19722457733622,1.35,0.24375,0.0014903129657228,0.63125,0.58125,0,0.0213414634146341,6.28065710154906,4.11670696735177,3.01167978927236,9.86111111111111,7.27333333333334,6.76988888888889,6.64230322642999,74.5805555555556,9.44477863864737,8.36709027777778,0.00625,17.7777777777778,0,0.111111111111111,2,0.555555555555556,0.08125,0.18125,0.7375,0.9,0.01875,0.1125,0.08125,0.19375,0.1875,0.025,0,0.575,0.00625,0.0125,0,0.04375,0.00625,0.05625,0.05625,0.05,0,0.0375,0,0.1125,0,0.544940476190476,0.0225446428571429,285,332,0.858433734939759,372743,FALSE,0,0,0,0,0,0
0,0,1023,4.4,5,0.6,FALSE,420,3.85297691373025,1.14702308626975,1.46209620480953,823,8.22067217029725,6.69950034016168,3.97029191355212,1.38793103448276,0.310344827586207,0.00564971751412429,0.416256157635468,0.496305418719212,0,0.0323660714285714,7.41318478836647,4.27817464489136,3.03834594720772,9.03470582767915,6.7626805465192,7.01934287573194,8.22045521719802,73.8654684450228,9.15654153927966,9.29675426154847,0.0197044334975369,15.3207547169811,0,0.0188679245283019,2.69811320754717,0.679245283018868,0.0406403940886699,0.149014778325123,0.810344827586207,0.931034482758621,0.0283251231527094,0.0763546798029557,0.0972906403940887,0.270935960591133,0.16256157635468,0.00985221674876847,0.0135467980295567,0.607142857142857,0.0123152709359606,0.0270935960591133,0.0160098522167488,0.0233990147783251,0.0258620689655172,0.0357142857142857,0.0714285714285714,0.0221674876847291,0.0172413793103448,0.0517241379310345,0.333333333333333,0.107142857142857,0.0357142857142857,0.547767174346122,0.137045337703232,913,1287,0.709401709401709,17286,FALSE,0,0,0,0,0,0
0,0,876,4.3,5,0.7,FALSE,100,3.86010362694301,1.13989637305699,1.44558018544073,193,4.51085950651685,3.13549421592915,0,1.17391304347826,0.217391304347826,0,0.91304347826087,0.434782608695652,0,0.0235294117647059,4.34964891257875,4.06173287458629,2.59466943533526,10.9391304347826,7.23217391304348,7.47652173913043,4.64267894982608,84.1769565217391,8.84184627477888,8.20990869565217,0,23,0,0,8,2,0.130434782608696,0.0869565217391304,0.782608695652174,0.869565217391304,0,0.0434782608695652,0.217391304347826,0.304347826086957,0.0869565217391304,0,0,0.652173913043478,0,0.130434782608696,0,0,0.0434782608695652,0.0434782608695652,0.0434782608695652,0,0,0,0,0.0869565217391304,0,0.75,0.362666666666667,0,2,0,34022566,FALSE,0,0,0,0,0,0
0,0,489,3.9,5,1.1,FALSE,10,3.55555555555556,1.44444444444444,1.57707941689044,27,4.57471097850338,3.17805383034795,0,1.16666666666667,0.125,0,0.875,0.5,0,0.010752688172043,4.33496250072116,4.07906221250185,2.30126936292225,11.2666666666667,7.53666666666667,8.82125,5.75081774056666,83.775,8.84184627477888,6.80065,0.0416666666666667,24,0,0,4,3,0.0416666666666667,0.166666666666667,0.791666666666667,0.958333333333333,0,0.0833333333333333,0.125,0.125,0.291666666666667,0,0,0.625,0.0416666666666667,0.0416666666666667,0,0.0833333333333333,0.0416666666666667,0.125,0.0416666666666667,0.0833333333333333,0.0416666666666667,0.0416666666666667,-0.5,0.166666666666667,-0.0833333333333333,0.866666666666667,0.766666666666667,133,145,0.917241379310345,60230,FALSE,0,0,0,0,0,0
0,0,438,4.3,4,0.3,FALSE,28,3.68571428571429,0.314285714285715,1.49861189626327,140,6.4723462945009,4.89783979995091,2.07944154167984,1.47761194029851,0.328358208955224,0.00154559505409583,0.582089552238806,0.402985074626866,0,0.0237717908082409,5.9001277654016,4.20170854320289,3.00426048797381,9.68507462686567,8.37832089552239,9.12417910447761,10.1207494389851,64.8277798507463,9.51614450430714,9.65207611940298,0.0373134328358209,16.75,0,0,2,0.625,0.0223880597014925,0.134328358208955,0.843283582089552,0.932835820895522,0.0447761194029851,0.119402985074627,0.0895522388059701,0.291044776119403,0.201492537313433,0.0373134328358209,0.00746268656716418,0.701492537313433,0.00746268656716418,0.0223880597014925,0,0,0.0149253731343284,0.0149253731343284,0.0373134328358209,0.00746268656716418,0.0149253731343284,0.0597014925373134,0.428571428571429,0.0522388059701493,0.0223880597014925,0.455357142857143,0.206428571428571,27,38,0.710526315789474,489339,FALSE,0,0,0,0,0,0
0,0,895,4.6,5,0.4,FALSE,54,4.01030927835052,0.989690721649485,1.3806312366754,97,5.17048399503815,3.55534806148941,1.09861228866811,1.6,0.4,0,0.857142857142857,0.428571428571429,0,0.0232558139534884,4.84356873123068,4.22941132177093,3.13002106120105,10.3809523809524,7.84,7.54961904761905,10.5584144858171,59.6333333333334,10.5042237277757,10.5311666666667,0.0285714285714286,11.6666666666667,0.333333333333333,0,1.33333333333333,0.333333333333333,0.0571428571428571,0.114285714285714,0.828571428571429,0.885714285714286,0.0571428571428571,0.142857142857143,0.0857142857142857,0.228571428571429,0.171428571428571,0,0.0285714285714286,0.628571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4375,0.45625,2,2,1,20245942,FALSE,0,0,0,0,0,0
0,0,82,3.3,1,2.3,FALSE,86,2.28301886792453,1.28301886792453,1.39908376911722,212,5.605802066296,4.21950770517611,1.94591014905531,1.25,0.220588235294118,0.00367647058823529,0.705882352941177,0.558823529411765,0,0.0383141762452107,5.43651192203725,4.11712392446844,2.71188130921007,5.06218487394958,2.94857142857143,1.50523109243698,3.72170059434117,91.225,6.18269132825596,7.60141680672269,0.0588235294117647,9.71428571428571,0,0,1.85714285714286,0.428571428571429,0.0588235294117647,0.147058823529412,0.794117647058823,0.941176470588235,0,0.102941176470588,0.102941176470588,0.220588235294118,0.176470588235294,0,0,0.602941176470588,0.0147058823529412,0.0294117647058824,0.0147058823529412,0.0735294117647059,0.0147058823529412,0.102941176470588,0.0294117647058824,0.0882352941176471,0,0.0294117647058824,-0.555555555555556,0.132352941176471,-0.0735294117647059,0.588541666666667,0.0225,0,0,0,6781029,FALSE,0,0,0,0,0,0
0,0,882,4.4,5,0.6,FALSE,420,3.85297691373025,1.14702308626975,1.46209620480953,823,6.58063913728495,5.14749447681345,2.39789527279837,1.26162790697674,0.197674418604651,0.0013869625520111,0.593023255813954,0.552325581395349,0.0116279069767442,0.0475504322766571,6.3395954439002,4.18914082034837,2.84516222743994,7.18477801268499,5.3953911205074,5.39248414376321,6.03150388036279,84.2303699788584,6.57401562108038,7.53334270613108,0.0174418604651163,15.6363636363636,0.0909090909090909,0,2.90909090909091,1.27272727272727,0.0406976744186047,0.197674418604651,0.761627906976744,0.947674418604651,0.0116279069767442,0.104651162790698,0.0406976744186047,0.215116279069767,0.209302325581395,0.0116279069767442,0.00581395348837209,0.569767441860465,0,0.00581395348837209,0,0,0.0116279069767442,0.00581395348837209,0.0348837209302326,0,0,0.0348837209302326,0.714285714285714,0.0406976744186047,0.0290697674418605,0.575291005291005,0.39,0,0,0,26820035,FALSE,0,0,0,0,0,0
0,0,776,4.3,3,1.3,TRUE,13,3.95480225988701,0.954802259887006,1.38095491105195,177,6.42486902390539,4.96284463025991,2.30258509299405,1.39160839160839,0.272727272727273,0,0.622377622377622,0.559440559440559,0,0.0248756218905473,6.1517945681181,4.14915652938877,2.9559886495182,8.79692307692308,6.40797902097902,5.58104895104895,6.9242151686909,74.5904300699301,9.12067884033916,8.65214363636364,0.00699300699300699,14.3,0,0,1.5,0.1,0.0629370629370629,0.174825174825175,0.762237762237762,0.909090909090909,0.027972027972028,0.0839160839160839,0.0979020979020979,0.188811188811189,0.223776223776224,0.013986013986014,0.020979020979021,0.594405594405594,0.020979020979021,0.041958041958042,0,0.020979020979021,0.013986013986014,0.020979020979021,0.104895104895105,0.020979020979021,0.027972027972028,0.0629370629370629,0.666666666666667,0.125874125874126,0.0839160839160839,0.65,0.281212121212121,120,135,0.888888888888889,79936,FALSE,0,0,0,0,0,0
0,0,1144,4.3,5,0.7,FALSE,100,3.86010362694301,1.13989637305699,1.44558018544073,193,6.85435450225502,5.4249500174814,2.39789527279837,1.35242290748899,0.26431718061674,0.00316455696202532,0.524229074889868,0.515418502202643,0,0.0312837108953614,6.37462223937964,4.19910493622922,2.95419708840355,9.8404485382459,8.41677212655187,8.12241089307169,6.77700389157885,71.4741129355226,8.29647343162057,8.83363191830196,0.00440528634361234,20.6363636363636,0,0,2.09090909090909,0.363636363636364,0.0572687224669604,0.193832599118943,0.748898678414097,0.929515418502203,0.013215859030837,0.0837004405286344,0.052863436123348,0.229074889867841,0.167400881057269,0.00440528634361234,0,0.533039647577093,0.0176211453744493,0.00440528634361234,0.00881057268722467,0.0308370044052863,0.0176211453744493,0.0484581497797357,0.039647577092511,0.026431718061674,0.00881057268722467,0.0220264317180617,-0.1,0.0881057268722467,-0.00881057268722467,0.517199467199467,0.244262404262404,306,343,0.892128279883382,84985,FALSE,0,0,0,0,0,0
0,0,639,3.6,2,1.6,FALSE,19,2.56578947368421,0.565789473684211,1.58499191562724,152,6.58479139238572,5.06259503302697,2.484906649788,1.44303797468354,0.335443037974684,0.00828729281767956,0.60126582278481,0.5,0.00632911392405063,0.031700288184438,6.17417529301853,4.20723534471181,3.10388701325512,10.5831223628692,6.57284810126582,5.8415611814346,7.77875097052658,71.3898206751055,10.6863529731378,9.58621223628692,0.0379746835443038,13.1666666666667,0,0,2.41666666666667,0.166666666666667,0.0632911392405063,0.170886075949367,0.765822784810127,0.892405063291139,0.0443037974683544,0.0506329113924051,0.0569620253164557,0.253164556962025,0.227848101265823,0.0126582278481013,0.00632911392405063,0.588607594936709,0.0316455696202532,0.0189873417721519,0,0.0126582278481013,0.0126582278481013,0.0379746835443038,0.0569620253164557,0.0126582278481013,0,0.0316455696202532,0.2,0.0949367088607595,0.0189873417721519,0.555555555555556,0.255,0,1,0,22783807,FALSE,0,0,0,0,0,0
0,0,371,4.4,3,1.4,TRUE,87,3.85297691373025,0.852976913730255,1.46209620480953,823,4.70048036579242,3.13549421592915,1.38629436111989,1.52173913043478,0.391304347826087,0,0.956521739130435,0.521739130434783,0,0.0283018867924528,4.43660543431788,4.09299338431532,2.97349741456122,9.25652173913043,4.60902173913044,3.15195652173913,6.15202879250435,72.2596195652174,8.84184627477888,10.1003956521739,0.0869565217391304,5.75,0,0,1.25,0,0.0434782608695652,0.173913043478261,0.782608695652174,0.869565217391304,0.0869565217391304,0.0869565217391304,0.0434782608695652,0.260869565217391,0.217391304347826,0.0434782608695652,0,0.608695652173913,0,0,0,0,0,0,0.130434782608696,0,0,0.0869565217391304,1,0.130434782608696,0.130434782608696,0.75,0.8,1,1,1,7272326,FALSE,0,0,0,0,0,0
0,0,147,4.3,4,0.3,FALSE,52,3.81052631578947,0.189473684210526,1.33962591984625,190,5.18738580584075,3.76120011569356,1.09861228866811,1.44186046511628,0.27906976744186,0,0.813953488372093,0.558139534883721,0,0.028735632183908,5.01906068483403,4.1860182435881,2.76644712408556,8.52403100775194,7.01395348837209,4.79573643410853,5.92785517656744,70.3052713178295,8.84184627477888,8.75394496124031,0,14.3333333333333,0,0,2,0.666666666666667,0.0465116279069767,0.13953488372093,0.813953488372093,0.930232558139535,0.0232558139534884,0.13953488372093,0.0930232558139535,0.162790697674419,0.162790697674419,0,0,0.558139534883721,0,0.0232558139534884,0.0232558139534884,0,0.0232558139534884,0,0.0697674418604651,0,0,0.0465116279069767,1,0.0697674418604651,0.0697674418604651,0.35625,0.3,58,62,0.935483870967742,2089288,FALSE,0,0,0,0,0,0
0,0,743,4.4,5,0.6,FALSE,420,3.85297691373025,1.14702308626975,1.46209620480953,823,5.72031177660741,4.23410650459726,1.38629436111989,1.30434782608696,0.333333333333333,0,0.811594202898551,0.449275362318841,0,0.0134228187919463,5.65751843534681,4.14932892790239,2.87245116708329,8.05942028985507,6.52880434782609,7.53673913043478,7.87813327190144,78.9784239130435,7.16862163009434,9.75543333333333,0.0434782608695652,17.25,0,0,2.5,0.5,0.0434782608695652,0.130434782608696,0.826086956521739,0.942028985507246,0.0144927536231884,0.0289855072463768,0.144927536231884,0.304347826086957,0.130434782608696,0,0,0.608695652173913,0,0,0,0.0144927536231884,0,0.0579710144927536,0.0434782608695652,0.0144927536231884,0,0.0289855072463768,-0.142857142857143,0.101449275362319,-0.0144927536231884,0.541666666666667,0.150641025641026,0,0,0,27207533,FALSE,0,0,0,0,0,0
0,0,332,4.4,5,0.6,FALSE,50,3.7979797979798,1.2020202020202,1.51845650673736,99,2.07944154167984,0.693147180559945,0,1,0,0,1,0,0,0.125,1,2.72548055699787,0,0.8,-3.01,-1.59,-7.0750377788,120.205,3.1291,0.0992,0,2,0,0,0,0,0,0,1,1,0,0,0.5,0.5,0,0,0,1,0,0,0,0.5,0,0.5,0,0.5,0,0,-1,0.5,-0.5,1,0.6,0,0,0,25274647,FALSE,0,0,0,0,0,0
0,0,221,4.2,1,3.2,FALSE,21,3.54700854700855,2.54700854700855,1.50571169159377,117,4.06044301054642,2.63905732961526,0,1.14285714285714,0.214285714285714,0,1,0.714285714285714,0,0.0350877192982456,3.8073549220576,3.8710256314449,2.61057724333164,5.6,3.35571428571428,4.74642857142857,6.02521480582856,95.9392857142857,3.1291,7.71447142857143,0,14,0,0,1,0,0.0714285714285714,0.142857142857143,0.785714285714286,0.928571428571429,0,0,0,0.0714285714285714,0.357142857142857,0.0714285714285714,0,0.428571428571429,0,0,0,0,0,0,0.142857142857143,0,0,0.0714285714285714,1,0.142857142857143,0.142857142857143,0,0,0,0,0,25065606,FALSE,0,0,0,0,0,0
0,0,151,4.2,4,0.2,FALSE,10,3.875,0.125,0.885061203156784,16,2.94443897916644,1.6094379124341,0.693147180559945,1.2,0.2,0,1,0.4,0,0.117647058823529,2.32192809488736,3.288320189106,1.92192809488736,1,-0.455,-4.166,-7.64422080792,102.7775,3.1291,6.9185,0,2.5,0,0,1,0,0.2,0.2,0.6,0.8,0,0.2,0.2,0,0,0,0,0.4,0,0.2,0,0,0.2,0,0.4,0,0,0.2,1,0.4,0.4,1,0.25,2,3,0.666666666666667,11761330,FALSE,0,0,0,0,0,0
0,0,559,4.3,2,2.3,FALSE,16,3.81052631578947,1.81052631578947,1.33962591984625,190,5.36129216570943,3.89182029811063,1.6094379124341,1.53061224489796,0.387755102040816,0,0.714285714285714,0.510204081632653,0.0204081632653061,0.0531400966183575,4.9208322930948,4.11033300847899,2.92590309293672,9.63428571428572,6.29322448979592,3.36734693877551,6.01945904425305,67.3982040816327,9.8885125484394,10.2452330612245,0.0612244897959184,9.8,0,0,1.4,0,0.122448979591837,0.0816326530612245,0.795918367346939,0.816326530612245,0.0612244897959184,0.0816326530612245,0.0612244897959184,0.224489795918367,0.26530612244898,0,0,0.63265306122449,0.0204081632653061,0.0204081632653061,0.0204081632653061,0,0,0.0204081632653061,0.0612244897959184,0.0204081632653061,0,0.0204081632653061,0.5,0.0816326530612245,0.0408163265306122,0.405909090909091,-0.167727272727273,5,6,0.833333333333333,22091967,FALSE,0,0,0,0,0,0
